EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 104894) of FRANCE, MARSEILLE OBS. PALAIS-LONCHAMP (STAID: 31)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
    31,104894,18930814,    0,    0
    31,104894,18930815,    0,    0
    31,104894,18930816,    0,    0
    31,104894,18930817,    0,    0
    31,104894,18930818,    0,    0
    31,104894,18930819,    0,    0
    31,104894,18930820,    0,    0
    31,104894,18930821,    0,    0
    31,104894,18930822,    0,    0
    31,104894,18930823,    0,    0
    31,104894,18930824,    0,    0
    31,104894,18930825,    0,    0
    31,104894,18930826,    0,    0
    31,104894,18930827,    0,    0
    31,104894,18930828,    0,    0
    31,104894,18930829,  263,    0
    31,104894,18930830,    3,    0
    31,104894,18930831,    0,    0
    31,104894,18930901,    0,    0
    31,104894,18930902,    0,    0
    31,104894,18930903,    0,    0
    31,104894,18930904,    0,    0
    31,104894,18930905,    0,    0
    31,104894,18930906,    0,    0
    31,104894,18930907,    0,    0
    31,104894,18930908,    0,    0
    31,104894,18930909,    0,    0
    31,104894,18930910,   22,    0
    31,104894,18930911,   18,    0
    31,104894,18930912,   70,    0
    31,104894,18930913,    0,    0
    31,104894,18930914,    0,    0
    31,104894,18930915,    0,    0
    31,104894,18930916,   58,    0
    31,104894,18930917,    0,    0
    31,104894,18930918,    0,    0
    31,104894,18930919,  190,    0
    31,104894,18930920,    0,    0
    31,104894,18930921,    0,    0
    31,104894,18930922,    0,    0
    31,104894,18930923,   12,    0
    31,104894,18930924,   15,    0
    31,104894,18930925,    0,    0
    31,104894,18930926,    0,    0
    31,104894,18930927,    0,    0
    31,104894,18930928,    0,    0
    31,104894,18930929,   38,    0
    31,104894,18930930,  140,    0
    31,104894,18931001,    0,    0
    31,104894,18931002,    0,    0
    31,104894,18931003,   33,    0
    31,104894,18931004,    0,    0
    31,104894,18931005,    0,    0
    31,104894,18931006,    0,    0
    31,104894,18931007,    0,    0
    31,104894,18931008,    0,    0
    31,104894,18931009,    9,    0
    31,104894,18931010,    0,    0
    31,104894,18931011,    0,    0
    31,104894,18931012,    0,    0
    31,104894,18931013,    0,    0
    31,104894,18931014,    0,    0
    31,104894,18931015,    0,    0
    31,104894,18931016,    0,    0
    31,104894,18931017,    0,    0
    31,104894,18931018,    0,    0
    31,104894,18931019,    0,    0
    31,104894,18931020,    0,    0
    31,104894,18931021,    0,    0
    31,104894,18931022,    0,    0
    31,104894,18931023,    0,    0
    31,104894,18931024,    0,    0
    31,104894,18931025,    0,    0
    31,104894,18931026,  404,    0
    31,104894,18931027,    0,    0
    31,104894,18931028,    0,    0
    31,104894,18931029,    0,    0
    31,104894,18931030,  179,    0
    31,104894,18931031,  286,    0
    31,104894,18931101,    0,    0
    31,104894,18931102,    0,    0
    31,104894,18931103,    0,    0
    31,104894,18931104,    0,    0
    31,104894,18931105,    6,    0
    31,104894,18931106,    0,    0
    31,104894,18931107,    0,    0
    31,104894,18931108,    3,    0
    31,104894,18931109,   60,    0
    31,104894,18931110,  243,    0
    31,104894,18931111,    0,    0
    31,104894,18931112,    0,    0
    31,104894,18931113,   22,    0
    31,104894,18931114,    0,    0
    31,104894,18931115,   24,    0
    31,104894,18931116,   20,    0
    31,104894,18931117,   96,    0
    31,104894,18931118,    4,    0
    31,104894,18931119,    0,    0
    31,104894,18931120,    0,    0
    31,104894,18931121,    0,    0
    31,104894,18931122,    0,    0
    31,104894,18931123,    0,    0
    31,104894,18931124,    0,    0
    31,104894,18931125,    0,    0
    31,104894,18931126,    8,    0
    31,104894,18931127,    0,    0
    31,104894,18931128,    0,    0
    31,104894,18931129,    0,    0
    31,104894,18931130,  151,    0
    31,104894,18931201,   67,    0
    31,104894,18931202,   82,    0
    31,104894,18931203,   52,    0
    31,104894,18931204,    0,    0
    31,104894,18931205,    3,    0
    31,104894,18931206,    0,    0
    31,104894,18931207,    0,    0
    31,104894,18931208,    0,    0
    31,104894,18931209,    0,    0
    31,104894,18931210,    4,    0
    31,104894,18931211,   82,    0
    31,104894,18931212,    0,    0
    31,104894,18931213,    2,    0
    31,104894,18931214,    3,    0
    31,104894,18931215,    0,    0
    31,104894,18931216,    0,    0
    31,104894,18931217,    0,    0
    31,104894,18931218,    0,    0
    31,104894,18931219,   65,    0
    31,104894,18931220,   40,    0
    31,104894,18931221,    0,    0
    31,104894,18931222,    0,    0
    31,104894,18931223,    0,    0
    31,104894,18931224,    0,    0
    31,104894,18931225,    0,    0
    31,104894,18931226,    0,    0
    31,104894,18931227,    0,    0
    31,104894,18931228,    0,    0
    31,104894,18931229,    0,    0
    31,104894,18931230,    0,    0
    31,104894,18931231,    0,    0
    31,104894,18940101,    0,    0
    31,104894,18940102,    0,    0
    31,104894,18940103,   48,    0
    31,104894,18940104,   46,    0
    31,104894,18940105,    0,    0
    31,104894,18940106,    0,    0
    31,104894,18940107,   21,    0
    31,104894,18940108,    0,    0
    31,104894,18940109,    0,    0
    31,104894,18940110,    0,    0
    31,104894,18940111,    0,    0
    31,104894,18940112,    0,    0
    31,104894,18940113,    0,    0
    31,104894,18940114,    0,    0
    31,104894,18940115,    0,    0
    31,104894,18940116,    0,    0
    31,104894,18940117,    3,    0
    31,104894,18940118,   61,    0
    31,104894,18940119,    0,    0
    31,104894,18940120,    6,    0
    31,104894,18940121,    0,    0
    31,104894,18940122,   55,    0
    31,104894,18940123,   85,    0
    31,104894,18940124,    0,    0
    31,104894,18940125,   68,    0
    31,104894,18940126,   58,    0
    31,104894,18940127,    0,    0
    31,104894,18940128,    0,    0
    31,104894,18940129,    0,    0
    31,104894,18940130,    0,    0
    31,104894,18940131,    0,    0
    31,104894,18940201,    0,    0
    31,104894,18940202,    0,    0
    31,104894,18940203,    0,    0
    31,104894,18940204,    0,    0
    31,104894,18940205,    0,    0
    31,104894,18940206,    0,    0
    31,104894,18940207,    0,    0
    31,104894,18940208,    0,    0
    31,104894,18940209,    0,    0
    31,104894,18940210,    0,    0
    31,104894,18940211,    0,    0
    31,104894,18940212,    0,    0
    31,104894,18940213,    0,    0
    31,104894,18940214,    0,    0
    31,104894,18940215,    0,    0
    31,104894,18940216,    0,    0
    31,104894,18940217,    0,    0
    31,104894,18940218,   18,    0
    31,104894,18940219,    0,    0
    31,104894,18940220,    0,    0
    31,104894,18940221,    0,    0
    31,104894,18940222,    0,    0
    31,104894,18940223,    0,    0
    31,104894,18940224,    0,    0
    31,104894,18940225,   26,    0
    31,104894,18940226,    0,    0
    31,104894,18940227,    0,    0
    31,104894,18940228,    0,    0
    31,104894,18940301,    0,    0
    31,104894,18940302,    0,    0
    31,104894,18940303,    0,    0
    31,104894,18940304,    0,    0
    31,104894,18940305,    0,    0
    31,104894,18940306,    0,    0
    31,104894,18940307,    0,    0
    31,104894,18940308,    0,    0
    31,104894,18940309,    0,    0
    31,104894,18940310,    0,    0
    31,104894,18940311,    0,    0
    31,104894,18940312,    0,    0
    31,104894,18940313,    0,    0
    31,104894,18940314,    0,    0
    31,104894,18940315,   27,    0
    31,104894,18940316,    0,    0
    31,104894,18940317,    1,    0
    31,104894,18940318,    0,    0
    31,104894,18940319,    0,    0
    31,104894,18940320,    0,    0
    31,104894,18940321,    1,    0
    31,104894,18940322,    0,    0
    31,104894,18940323,    0,    0
    31,104894,18940324,    0,    0
    31,104894,18940325,    0,    0
    31,104894,18940326,    0,    0
    31,104894,18940327,    0,    0
    31,104894,18940328,    0,    0
    31,104894,18940329,    0,    0
    31,104894,18940330,    0,    0
    31,104894,18940331,   27,    0
    31,104894,18940401,    0,    0
    31,104894,18940402,    0,    0
    31,104894,18940403,    0,    0
    31,104894,18940404,    0,    0
    31,104894,18940405,    0,    0
    31,104894,18940406,    0,    0
    31,104894,18940407,    0,    0
    31,104894,18940408,    0,    0
    31,104894,18940409,    0,    0
    31,104894,18940410,    0,    0
    31,104894,18940411,    0,    0
    31,104894,18940412,    0,    0
    31,104894,18940413,    0,    0
    31,104894,18940414,    0,    0
    31,104894,18940415,   10,    0
    31,104894,18940416,   39,    0
    31,104894,18940417,  120,    0
    31,104894,18940418,    0,    0
    31,104894,18940419,    0,    0
    31,104894,18940420,    0,    0
    31,104894,18940421,    0,    0
    31,104894,18940422,    0,    0
    31,104894,18940423,  198,    0
    31,104894,18940424,    0,    0
    31,104894,18940425,    0,    0
    31,104894,18940426,    0,    0
    31,104894,18940427,   19,    0
    31,104894,18940428,    0,    0
    31,104894,18940429,    0,    0
    31,104894,18940430,    0,    0
    31,104894,18940501,    0,    0
    31,104894,18940502,    0,    0
    31,104894,18940503,    0,    0
    31,104894,18940504,    0,    0
    31,104894,18940505,    0,    0
    31,104894,18940506,    8,    0
    31,104894,18940507,    0,    0
    31,104894,18940508,    0,    0
    31,104894,18940509,    0,    0
    31,104894,18940510,    0,    0
    31,104894,18940511,    0,    0
    31,104894,18940512,    0,    0
    31,104894,18940513,    0,    0
    31,104894,18940514,    0,    0
    31,104894,18940515,    0,    0
    31,104894,18940516,   14,    0
    31,104894,18940517,    0,    0
    31,104894,18940518,    9,    0
    31,104894,18940519,    0,    0
    31,104894,18940520,   81,    0
    31,104894,18940521,  161,    0
    31,104894,18940522,    0,    0
    31,104894,18940523,  141,    0
    31,104894,18940524,  261,    0
    31,104894,18940525,    0,    0
    31,104894,18940526,    4,    0
    31,104894,18940527,    0,    0
    31,104894,18940528,  152,    0
    31,104894,18940529,  292,    0
    31,104894,18940530,    0,    0
    31,104894,18940531,    0,    0
    31,104894,18940601,    0,    0
    31,104894,18940602,    0,    0
    31,104894,18940603,    0,    0
    31,104894,18940604,    0,    0
    31,104894,18940605,    0,    0
    31,104894,18940606,    1,    0
    31,104894,18940607,    0,    0
    31,104894,18940608,    0,    0
    31,104894,18940609,    0,    0
    31,104894,18940610,    0,    0
    31,104894,18940611,    0,    0
    31,104894,18940612,   25,    0
    31,104894,18940613,    0,    0
    31,104894,18940614,    0,    0
    31,104894,18940615,    0,    0
    31,104894,18940616,    0,    0
    31,104894,18940617,    0,    0
    31,104894,18940618,    0,    0
    31,104894,18940619,    0,    0
    31,104894,18940620,    0,    0
    31,104894,18940621,    0,    0
    31,104894,18940622,    0,    0
    31,104894,18940623,    0,    0
    31,104894,18940624,    0,    0
    31,104894,18940625,    0,    0
    31,104894,18940626,    0,    0
    31,104894,18940627,    0,    0
    31,104894,18940628,    1,    0
    31,104894,18940629,   22,    0
    31,104894,18940630,    0,    0
    31,104894,18940701,    0,    0
    31,104894,18940702,    0,    0
    31,104894,18940703,    0,    0
    31,104894,18940704,    0,    0
    31,104894,18940705,    0,    0
    31,104894,18940706,    0,    0
    31,104894,18940707,    0,    0
    31,104894,18940708,    0,    0
    31,104894,18940709,    0,    0
    31,104894,18940710,   68,    0
    31,104894,18940711,    0,    0
    31,104894,18940712,    0,    0
    31,104894,18940713,    0,    0
    31,104894,18940714,    0,    0
    31,104894,18940715,    0,    0
    31,104894,18940716,    0,    0
    31,104894,18940717,    0,    0
    31,104894,18940718,    0,    0
    31,104894,18940719,    0,    0
    31,104894,18940720,    0,    0
    31,104894,18940721,    0,    0
    31,104894,18940722,    0,    0
    31,104894,18940723,    0,    0
    31,104894,18940724,    0,    0
    31,104894,18940725,    0,    0
    31,104894,18940726,    0,    0
    31,104894,18940727,    0,    0
    31,104894,18940728,    0,    0
    31,104894,18940729,    0,    0
    31,104894,18940730,    0,    0
    31,104894,18940731,    0,    0
    31,104894,18940801,    0,    0
    31,104894,18940802,    0,    0
    31,104894,18940803,    0,    0
    31,104894,18940804,    0,    0
    31,104894,18940805,    0,    0
    31,104894,18940806,    0,    0
    31,104894,18940807,    0,    0
    31,104894,18940808,    0,    0
    31,104894,18940809,    0,    0
    31,104894,18940810,    0,    0
    31,104894,18940811,    0,    0
    31,104894,18940812,    0,    0
    31,104894,18940813,    0,    0
    31,104894,18940814,    0,    0
    31,104894,18940815,    0,    0
    31,104894,18940816,    0,    0
    31,104894,18940817,    0,    0
    31,104894,18940818,    0,    0
    31,104894,18940819,    0,    0
    31,104894,18940820,    0,    0
    31,104894,18940821,    0,    0
    31,104894,18940822,    0,    0
    31,104894,18940823,    0,    0
    31,104894,18940824,    0,    0
    31,104894,18940825,    0,    0
    31,104894,18940826,    0,    0
    31,104894,18940827,    0,    0
    31,104894,18940828,    0,    0
    31,104894,18940829,    0,    0
    31,104894,18940830,    0,    0
    31,104894,18940831,    0,    0
    31,104894,18940901,    0,    0
    31,104894,18940902,    0,    0
    31,104894,18940903,    1,    0
    31,104894,18940904,    0,    0
    31,104894,18940905,   22,    0
    31,104894,18940906,    0,    0
    31,104894,18940907,    0,    0
    31,104894,18940908,    0,    0
    31,104894,18940909,    0,    0
    31,104894,18940910,    0,    0
    31,104894,18940911,    0,    0
    31,104894,18940912,    0,    0
    31,104894,18940913,    0,    0
    31,104894,18940914,    0,    0
    31,104894,18940915,   12,    0
    31,104894,18940916,  278,    0
    31,104894,18940917,   18,    0
    31,104894,18940918,    0,    0
    31,104894,18940919,    0,    0
    31,104894,18940920,    0,    0
    31,104894,18940921,    6,    0
    31,104894,18940922,    0,    0
    31,104894,18940923,    0,    0
    31,104894,18940924,    0,    0
    31,104894,18940925,    0,    0
    31,104894,18940926,    0,    0
    31,104894,18940927,    0,    0
    31,104894,18940928,    0,    0
    31,104894,18940929,    0,    0
    31,104894,18940930,    0,    0
    31,104894,18941001,    0,    0
    31,104894,18941002,   21,    0
    31,104894,18941003,    2,    0
    31,104894,18941004,    0,    0
    31,104894,18941005,    0,    0
    31,104894,18941006,    0,    0
    31,104894,18941007,   26,    0
    31,104894,18941008,    0,    0
    31,104894,18941009,    0,    0
    31,104894,18941010,    0,    0
    31,104894,18941011,    0,    0
    31,104894,18941012,    0,    0
    31,104894,18941013,    0,    0
    31,104894,18941014,    0,    0
    31,104894,18941015,    0,    0
    31,104894,18941016,    0,    0
    31,104894,18941017,   12,    0
    31,104894,18941018,   35,    0
    31,104894,18941019,   20,    0
    31,104894,18941020,    0,    0
    31,104894,18941021,    0,    0
    31,104894,18941022,    0,    0
    31,104894,18941023,    0,    0
    31,104894,18941024,    5,    0
    31,104894,18941025,    0,    0
    31,104894,18941026,    0,    0
    31,104894,18941027,    0,    0
    31,104894,18941028,    0,    0
    31,104894,18941029,    0,    0
    31,104894,18941030,    0,    0
    31,104894,18941031,    0,    0
    31,104894,18941101,    0,    0
    31,104894,18941102,    0,    0
    31,104894,18941103,    0,    0
    31,104894,18941104,    0,    0
    31,104894,18941105,    0,    0
    31,104894,18941106,    0,    0
    31,104894,18941107,  160,    0
    31,104894,18941108,    6,    0
    31,104894,18941109,    0,    0
    31,104894,18941110,    0,    0
    31,104894,18941111,    0,    0
    31,104894,18941112,  134,    0
    31,104894,18941113,   50,    0
    31,104894,18941114,    0,    0
    31,104894,18941115,   46,    0
    31,104894,18941116,   10,    0
    31,104894,18941117,   47,    0
    31,104894,18941118,    0,    0
    31,104894,18941119,    0,    0
    31,104894,18941120,    0,    0
    31,104894,18941121,    0,    0
    31,104894,18941122,    0,    0
    31,104894,18941123,    0,    0
    31,104894,18941124,    2,    0
    31,104894,18941125,   21,    0
    31,104894,18941126,   40,    0
    31,104894,18941127,   28,    0
    31,104894,18941128,  322,    0
    31,104894,18941129,    2,    0
    31,104894,18941130,    0,    0
    31,104894,18941201,    0,    0
    31,104894,18941202,    0,    0
    31,104894,18941203,    0,    0
    31,104894,18941204,    1,    0
    31,104894,18941205,    0,    0
    31,104894,18941206,    0,    0
    31,104894,18941207,    0,    0
    31,104894,18941208,    0,    0
    31,104894,18941209,    0,    0
    31,104894,18941210,    0,    0
    31,104894,18941211,    0,    0
    31,104894,18941212,    0,    0
    31,104894,18941213,    0,    0
    31,104894,18941214,    0,    0
    31,104894,18941215,    0,    0
    31,104894,18941216,    0,    0
    31,104894,18941217,    0,    0
    31,104894,18941218,    0,    0
    31,104894,18941219,    0,    0
    31,104894,18941220,    0,    0
    31,104894,18941221,    0,    0
    31,104894,18941222,    2,    0
    31,104894,18941223,    0,    0
    31,104894,18941224,    0,    0
    31,104894,18941225,    0,    0
    31,104894,18941226,    0,    0
    31,104894,18941227,    0,    0
    31,104894,18941228,    0,    0
    31,104894,18941229,    0,    0
    31,104894,18941230,    1,    0
    31,104894,18941231,    0,    0
    31,104894,18950101,    0,    0
    31,104894,18950102,    0,    0
    31,104894,18950103,    0,    0
    31,104894,18950104,    0,    0
    31,104894,18950105,    0,    0
    31,104894,18950106,    0,    0
    31,104894,18950107,   20,    0
    31,104894,18950108,   15,    0
    31,104894,18950109,    0,    0
    31,104894,18950110,    0,    0
    31,104894,18950111,    0,    0
    31,104894,18950112,    0,    0
    31,104894,18950113,   64,    0
    31,104894,18950114,   14,    0
    31,104894,18950115,  136,    0
    31,104894,18950116,    6,    0
    31,104894,18950117,    0,    0
    31,104894,18950118,    0,    0
    31,104894,18950119,    0,    0
    31,104894,18950120,    8,    0
    31,104894,18950121,    0,    0
    31,104894,18950122,    0,    0
    31,104894,18950123,    0,    0
    31,104894,18950124,    0,    0
    31,104894,18950125,    0,    0
    31,104894,18950126,    0,    0
    31,104894,18950127,    0,    0
    31,104894,18950128,    0,    0
    31,104894,18950129,    0,    0
    31,104894,18950130,   11,    0
    31,104894,18950131,    0,    0
    31,104894,18950201,    0,    0
    31,104894,18950202,   16,    0
    31,104894,18950203,   28,    0
    31,104894,18950204,    0,    0
    31,104894,18950205,   42,    0
    31,104894,18950206,    0,    0
    31,104894,18950207,    0,    0
    31,104894,18950208,   93,    0
    31,104894,18950209,    0,    0
    31,104894,18950210,   70,    0
    31,104894,18950211,   33,    0
    31,104894,18950212,    0,    0
    31,104894,18950213,    0,    0
    31,104894,18950214,   37,    0
    31,104894,18950215,   16,    0
    31,104894,18950216,    0,    0
    31,104894,18950217,   36,    0
    31,104894,18950218,    0,    0
    31,104894,18950219,    7,    0
    31,104894,18950220,    0,    0
    31,104894,18950221,    0,    0
    31,104894,18950222,    0,    0
    31,104894,18950223,    0,    0
    31,104894,18950224,    7,    0
    31,104894,18950225,   24,    0
    31,104894,18950226,   14,    0
    31,104894,18950227,    0,    0
    31,104894,18950228,    0,    0
    31,104894,18950301,    0,    0
    31,104894,18950302,    0,    0
    31,104894,18950303,   20,    0
    31,104894,18950304,    0,    0
    31,104894,18950305,    0,    0
    31,104894,18950306,    0,    0
    31,104894,18950307,    0,    0
    31,104894,18950308,   11,    0
    31,104894,18950309,    0,    0
    31,104894,18950310,    0,    0
    31,104894,18950311,   37,    0
    31,104894,18950312,  129,    0
    31,104894,18950313,    0,    0
    31,104894,18950314,    0,    0
    31,104894,18950315,    0,    0
    31,104894,18950316,  133,    0
    31,104894,18950317,    0,    0
    31,104894,18950318,    0,    0
    31,104894,18950319,    0,    0
    31,104894,18950320,    0,    0
    31,104894,18950321,    0,    0
    31,104894,18950322,    0,    0
    31,104894,18950323,    0,    0
    31,104894,18950324,    0,    0
    31,104894,18950325,   11,    0
    31,104894,18950326,    6,    0
    31,104894,18950327,    0,    0
    31,104894,18950328,    0,    0
    31,104894,18950329,    0,    0
    31,104894,18950330,   10,    0
    31,104894,18950331,    0,    0
    31,104894,18950401,   10,    0
    31,104894,18950402,   19,    0
    31,104894,18950403,   27,    0
    31,104894,18950404,    0,    0
    31,104894,18950405,    0,    0
    31,104894,18950406,    0,    0
    31,104894,18950407,    0,    0
    31,104894,18950408,    0,    0
    31,104894,18950409,    0,    0
    31,104894,18950410,    0,    0
    31,104894,18950411,    0,    0
    31,104894,18950412,    0,    0
    31,104894,18950413,    0,    0
    31,104894,18950414,    0,    0
    31,104894,18950415,    0,    0
    31,104894,18950416,    0,    0
    31,104894,18950417,    9,    0
    31,104894,18950418,   48,    0
    31,104894,18950419,   25,    0
    31,104894,18950420,    0,    0
    31,104894,18950421,    0,    0
    31,104894,18950422,    0,    0
    31,104894,18950423,    6,    0
    31,104894,18950424,   14,    0
    31,104894,18950425,    0,    0
    31,104894,18950426,    0,    0
    31,104894,18950427,    0,    0
    31,104894,18950428,    0,    0
    31,104894,18950429,    0,    0
    31,104894,18950430,    0,    0
    31,104894,18950501,    0,    0
    31,104894,18950502,    0,    0
    31,104894,18950503,    0,    0
    31,104894,18950504,   42,    0
    31,104894,18950505,  208,    0
    31,104894,18950506,   30,    0
    31,104894,18950507,  149,    0
    31,104894,18950508,    5,    0
    31,104894,18950509,    0,    0
    31,104894,18950510,    0,    0
    31,104894,18950511,    0,    0
    31,104894,18950512,    0,    0
    31,104894,18950513,    0,    0
    31,104894,18950514,   16,    0
    31,104894,18950515,    0,    0
    31,104894,18950516,    0,    0
    31,104894,18950517,    0,    0
    31,104894,18950518,    0,    0
    31,104894,18950519,    0,    0
    31,104894,18950520,    0,    0
    31,104894,18950521,    0,    0
    31,104894,18950522,    0,    0
    31,104894,18950523,    0,    0
    31,104894,18950524,  426,    0
    31,104894,18950525,    4,    0
    31,104894,18950526,    0,    0
    31,104894,18950527,   24,    0
    31,104894,18950528,    0,    0
    31,104894,18950529,    0,    0
    31,104894,18950530,    3,    0
    31,104894,18950531,    0,    0
    31,104894,18950601,    0,    0
    31,104894,18950602,    2,    0
    31,104894,18950603,    0,    0
    31,104894,18950604,  322,    0
    31,104894,18950605,    0,    0
    31,104894,18950606,    0,    0
    31,104894,18950607,    0,    0
    31,104894,18950608,    0,    0
    31,104894,18950609,   16,    0
    31,104894,18950610,    0,    0
    31,104894,18950611,    0,    0
    31,104894,18950612,    0,    0
    31,104894,18950613,    0,    0
    31,104894,18950614,    0,    0
    31,104894,18950615,    0,    0
    31,104894,18950616,    0,    0
    31,104894,18950617,    0,    0
    31,104894,18950618,    0,    0
    31,104894,18950619,   44,    0
    31,104894,18950620,    0,    0
    31,104894,18950621,    0,    0
    31,104894,18950622,    0,    0
    31,104894,18950623,    0,    0
    31,104894,18950624,    0,    0
    31,104894,18950625,    0,    0
    31,104894,18950626,    0,    0
    31,104894,18950627,    0,    0
    31,104894,18950628,    0,    0
    31,104894,18950629,    0,    0
    31,104894,18950630,    0,    0
    31,104894,18950701,    0,    0
    31,104894,18950702,    0,    0
    31,104894,18950703,    0,    0
    31,104894,18950704,    0,    0
    31,104894,18950705,    0,    0
    31,104894,18950706,    0,    0
    31,104894,18950707,    0,    0
    31,104894,18950708,    0,    0
    31,104894,18950709,    0,    0
    31,104894,18950710,    0,    0
    31,104894,18950711,    0,    0
    31,104894,18950712,    0,    0
    31,104894,18950713,    0,    0
    31,104894,18950714,    0,    0
    31,104894,18950715,    0,    0
    31,104894,18950716,    0,    0
    31,104894,18950717,    0,    0
    31,104894,18950718,    0,    0
    31,104894,18950719,    0,    0
    31,104894,18950720,    0,    0
    31,104894,18950721,    0,    0
    31,104894,18950722,    0,    0
    31,104894,18950723,    0,    0
    31,104894,18950724,    0,    0
    31,104894,18950725,    0,    0
    31,104894,18950726,    0,    0
    31,104894,18950727,    0,    0
    31,104894,18950728,  233,    0
    31,104894,18950729,    0,    0
    31,104894,18950730,    0,    0
    31,104894,18950731,    7,    0
    31,104894,18950801,    0,    0
    31,104894,18950802,   20,    0
    31,104894,18950803,    0,    0
    31,104894,18950804,    0,    0
    31,104894,18950805,    0,    0
    31,104894,18950806,    0,    0
    31,104894,18950807,   60,    0
    31,104894,18950808,    0,    0
    31,104894,18950809,    0,    0
    31,104894,18950810,    0,    0
    31,104894,18950811,    3,    0
    31,104894,18950812,    0,    0
    31,104894,18950813,    0,    0
    31,104894,18950814,    0,    0
    31,104894,18950815,    0,    0
    31,104894,18950816,    0,    0
    31,104894,18950817,    0,    0
    31,104894,18950818,    0,    0
    31,104894,18950819,    0,    0
    31,104894,18950820,    0,    0
    31,104894,18950821,    0,    0
    31,104894,18950822,    0,    0
    31,104894,18950823,    0,    0
    31,104894,18950824,    0,    0
    31,104894,18950825,    0,    0
    31,104894,18950826,    0,    0
    31,104894,18950827,    0,    0
    31,104894,18950828,    0,    0
    31,104894,18950829,    0,    0
    31,104894,18950830,    0,    0
    31,104894,18950831,    0,    0
    31,104894,18950901,    0,    0
    31,104894,18950902,    0,    0
    31,104894,18950903,    0,    0
    31,104894,18950904,    0,    0
    31,104894,18950905,    0,    0
    31,104894,18950906,    0,    0
    31,104894,18950907,    0,    0
    31,104894,18950908,    0,    0
    31,104894,18950909,    0,    0
    31,104894,18950910,    0,    0
    31,104894,18950911,    0,    0
    31,104894,18950912,    0,    0
    31,104894,18950913,    0,    0
    31,104894,18950914,    0,    0
    31,104894,18950915,    0,    0
    31,104894,18950916,    0,    0
    31,104894,18950917,    0,    0
    31,104894,18950918,    0,    0
    31,104894,18950919,    0,    0
    31,104894,18950920,    0,    0
    31,104894,18950921,    0,    0
    31,104894,18950922,    0,    0
    31,104894,18950923,    0,    0
    31,104894,18950924,    0,    0
    31,104894,18950925,    0,    0
    31,104894,18950926,    0,    0
    31,104894,18950927,    0,    0
    31,104894,18950928,    0,    0
    31,104894,18950929,    0,    0
    31,104894,18950930,  121,    0
    31,104894,18951001,    0,    0
    31,104894,18951002,   20,    0
    31,104894,18951003,    0,    0
    31,104894,18951004,    0,    0
    31,104894,18951005,    0,    0
    31,104894,18951006,    7,    0
    31,104894,18951007,   20,    0
    31,104894,18951008,   70,    0
    31,104894,18951009,    1,    0
    31,104894,18951010,    0,    0
    31,104894,18951011,    0,    0
    31,104894,18951012,    0,    0
    31,104894,18951013,    0,    0
    31,104894,18951014,    0,    0
    31,104894,18951015,    0,    0
    31,104894,18951016,    0,    0
    31,104894,18951017,    0,    0
    31,104894,18951018,    0,    0
    31,104894,18951019,    0,    0
    31,104894,18951020,    0,    0
    31,104894,18951021,    0,    0
    31,104894,18951022,    0,    0
    31,104894,18951023,    0,    0
    31,104894,18951024,    0,    0
    31,104894,18951025,    0,    0
    31,104894,18951026,    0,    0
    31,104894,18951027,   10,    0
    31,104894,18951028,    5,    0
    31,104894,18951029,    0,    0
    31,104894,18951030,   23,    0
    31,104894,18951031,    0,    0
    31,104894,18951101,  179,    0
    31,104894,18951102,    3,    0
    31,104894,18951103,    0,    0
    31,104894,18951104,    0,    0
    31,104894,18951105,    0,    0
    31,104894,18951106,    0,    0
    31,104894,18951107,    0,    0
    31,104894,18951108,    0,    0
    31,104894,18951109,    0,    0
    31,104894,18951110,    0,    0
    31,104894,18951111,    0,    0
    31,104894,18951112,    0,    0
    31,104894,18951113,    0,    0
    31,104894,18951114,    0,    0
    31,104894,18951115,    0,    0
    31,104894,18951116,    0,    0
    31,104894,18951117,    0,    0
    31,104894,18951118,    0,    0
    31,104894,18951119,    0,    0
    31,104894,18951120,    0,    0
    31,104894,18951121,    2,    0
    31,104894,18951122,   68,    0
    31,104894,18951123,  204,    0
    31,104894,18951124,  140,    0
    31,104894,18951125,    0,    0
    31,104894,18951126,    0,    0
    31,104894,18951127,    0,    0
    31,104894,18951128,    0,    0
    31,104894,18951129,    0,    0
    31,104894,18951130,    0,    0
    31,104894,18951201,    0,    0
    31,104894,18951202,    0,    0
    31,104894,18951203,    0,    0
    31,104894,18951204,    0,    0
    31,104894,18951205,    0,    0
    31,104894,18951206,    0,    0
    31,104894,18951207,    2,    0
    31,104894,18951208,    0,    0
    31,104894,18951209,    0,    0
