EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 101043) of SPAIN, ALICANTE (STAID: 412)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
   412,101043,19390920,    0,    0
   412,101043,19390921,    0,    0
   412,101043,19390922,   65,    0
   412,101043,19390923,    0,    0
   412,101043,19390924,    0,    0
   412,101043,19390925,    0,    0
   412,101043,19390926,    4,    0
   412,101043,19390927,    0,    0
   412,101043,19390928,    0,    0
   412,101043,19390929,    0,    0
   412,101043,19390930,    0,    0
   412,101043,19391001,    0,    0
   412,101043,19391002,    0,    0
   412,101043,19391003,    0,    0
   412,101043,19391004,    0,    0
   412,101043,19391005,    0,    0
   412,101043,19391006,    0,    0
   412,101043,19391007,    0,    0
   412,101043,19391008,    0,    0
   412,101043,19391009,    0,    0
   412,101043,19391010,    0,    0
   412,101043,19391011,    0,    0
   412,101043,19391012,    0,    0
   412,101043,19391013,    0,    0
   412,101043,19391014,    0,    0
   412,101043,19391015,    0,    0
   412,101043,19391016,    0,    0
   412,101043,19391017,   61,    0
   412,101043,19391018,    0,    0
   412,101043,19391019,    0,    0
   412,101043,19391020,    3,    0
   412,101043,19391021,   45,    0
   412,101043,19391022,  132,    0
   412,101043,19391023,   92,    0
   412,101043,19391024,   46,    0
   412,101043,19391025,   53,    0
   412,101043,19391026,    0,    0
   412,101043,19391027,    0,    0
   412,101043,19391028,    0,    0
   412,101043,19391029,    0,    0
   412,101043,19391030,   55,    0
   412,101043,19391031,    0,    0
   412,101043,19391101,    2,    0
   412,101043,19391102,    0,    0
   412,101043,19391103,    0,    0
   412,101043,19391104,    0,    0
   412,101043,19391105,    0,    0
   412,101043,19391106,    0,    0
   412,101043,19391107,    0,    0
   412,101043,19391108,    0,    0
   412,101043,19391109,    0,    0
   412,101043,19391110,    0,    0
   412,101043,19391111,    7,    0
   412,101043,19391112,    0,    0
   412,101043,19391113,    3,    0
   412,101043,19391114,    0,    0
   412,101043,19391115,    0,    0
   412,101043,19391116,    0,    0
   412,101043,19391117,    0,    0
   412,101043,19391118,    0,    0
   412,101043,19391119,    0,    0
   412,101043,19391120,    0,    0
   412,101043,19391121,    0,    0
   412,101043,19391122,    0,    0
   412,101043,19391123,    0,    0
   412,101043,19391124,    0,    0
   412,101043,19391125,    0,    0
   412,101043,19391126,    0,    0
   412,101043,19391127,    0,    0
   412,101043,19391128,    0,    0
   412,101043,19391129,    0,    0
   412,101043,19391130,    0,    0
   412,101043,19391201,    0,    0
   412,101043,19391202,    0,    0
   412,101043,19391203,    0,    0
